p_id,turn,sent_no,role,text,chars,esconv
P02,5,72,Response,나는 지금까지 너를 보면 두 번째가 더 잘 맞는 것 같다.,32,
P02,5,73,Response,학교별로 추천,7,
P02,5,74,Response,KAIST,5,
P02,5,75,Response,1. RIRO Lab (강력 추천),19,
P02,5,76,Response,연구,2,
P02,5,77,Response,Robot Foundation Model,22,
P02,5,78,Response,Vision-Language-Action,22,
P02,5,79,Response,Manipulation,12,
P02,5,80,Response,RL,2,
P02,5,81,Response,Embodied AI,11,
P02,5,82,Response,요즘 세계적인 트렌드를 그대로 따라가는 연구실 중 하나다. (로보스트 인텔리전스 연구소),49,
P02,5,83,Response,2. MLML,7,
P02,5,84,Response,여기는 AGI World Model Embodied AI Reasoning Robot Learning을 같이 한다.,64,
P02,5,85,Response,순수 모델 연구와 응용 연구의 경계에 있는 스타일이다.,30,
P02,5,86,Response,(Machine Learning and Mind Lab),31,
P02,5,87,Response,3. AMI Lab,10,
P02,5,88,Response,여기는,3,
P02,5,89,Response,Multimodal,10,
P02,5,90,Response,Video,5,
P02,5,91,Response,Agent,5,
P02,5,92,Response,Embodied Intelligence,21,
P02,5,93,Response,등을 연구한다. (AMI 연구소),18,
P02,5,94,Response,UNIST,5,
P02,5,95,Response,Intelligent Robotics Lab (추천),29,
P02,5,96,Response,여기는,3,
P02,5,97,Response,Robot Vision,12,
P02,5,98,Response,Robot Learning,14,
P02,5,99,Response,Soft Robot,10,
P02,5,100,Response,Manipulation,12,
P02,5,101,Response,비전과 로봇을 함께 연구한다. (Intelligent Robotics Lab),43,
P02,5,102,Response,3D Vision & Robotics Lab,24,
P02,5,103,Response,너랑 꽤 잘 맞을 수도 있다.,16,
P02,5,104,Response,왜냐하면,4,
P02,5,105,Response,3D Vision,9,
P02,5,106,Response,Reconstruction,14,
P02,5,107,Response,SLAM,4,
P02,5,108,Response,Robot Perception,16,
P02,5,109,Response,이 중심이다.,7,
P02,5,110,Response,너는 이미 Computer Vision 경험이 있어서 이어가기 좋다. (UNIST),46,
P02,5,111,Response,POSTECH,7,
P02,5,112,Response,AI & Human Robot Interaction,28,
P02,5,113,Response,요즘 상당히 성장하는 연구실이다.,18,
P02,5,114,Response,Robot Learning,14,
P02,5,115,Response,Human Robot Interaction,23,
P02,5,116,Response,Manipulation,12,
P02,5,117,Response,등을 한다. (AHRILab),16,
P02,5,118,Response,그런데...,6,
P02,5,119,Response,내가 하나 눈여겨본 연구실이 있어.,19,
P02,5,120,Response,Industrial AI(iAI) Lab.,23,
P02,5,121,Response,여기는 Manufacturing AI Robotics AI Medical AI LLM for Engineering Physical AI를 모두 다룬다.,84,
P02,5,122,Response,"즉 ""AI를 산업에 적용하는 연구실"" 이다.",24,
P02,5,123,Response,"너처럼 ""모델만 연구하는 건 싫은데 AI는 하고 싶다.""는 학생에게 꽤 잘 맞는 스타일이다. (iAI POSTECH)",65,
P02,5,124,Response,마지막으로 하나 조언하고 싶은 게 있어.,22,
P02,5,125,Response,"너는 예전에 제어공학을 재미있게 공부했다고 했고, 최근에는 딥페이크나 컴퓨터 비전 연구도 꾸준히 해왔잖아.",59,
P02,5,126,Response,"그걸 보면 ""AI를 이용해서 현실 문제를 푸는 것""에 흥미가 있는 편으로 보여.",44,
P02,5,127,Response,그래서 나는 순수 LLM 연구실보다는,20,
P02,5,128,Response,AI × Robotics,13,
P02,5,129,Response,AI × Manufacturing,18,
P02,5,130,Response,AI × Scientific ML,18,
P02,5,131,Response,AI × Autonomous Driving,23,
P02,5,132,Response,처럼 도메인이 있는 AI 연구실을 우선 살펴보는 걸 추천해.,33,
P02,5,133,Response,내가 해주고 싶은 제안,12,
P02,5,134,Response,"다음에는 조금 더 실질적으로,",16,
P02,5,135,Response,KAIST,5,
P02,5,136,Response,POSTECH,7,
P02,5,137,Response,UNIST,5,
P02,5,138,Response,서울대,3,
P02,5,139,Response,고려대,3,
P02,5,140,Response,연세대,3,
P02,5,141,Response,에서 교수님 20~30명 정도를 추려서,21,
P02,5,142,Response,⭐ 너와의 적합도,9,
P02,5,143,Response,연구실 분위기,7,
P02,5,144,Response,논문 수준,5,
P02,5,145,Response,졸업 후 진로,7,
P02,5,146,Response,컨택 난이도,6,
P02,5,147,Response,"까지 포함해서 ""대학원 컨택 추천 리스트""를 만들어줄게.",31,
P02,5,148,Response,그러면 어디부터 컨택하면 좋을지 훨씬 구체적으로 계획을 세울 수 있을 거야.,42,
P02,5,149,Response,Sources:,8,
P02,5,150,Response,Graduate Research Assistant Positions,37,
P02,5,151,Response,Machine Learning and Mind Lab,29,
P02,5,152,Response,Advanced Machine Intelligence Lab (AMI Lab.) @ KAIST,52,
P02,5,153,Response,Intelligent Robotics Lab (IntRo) | UNIST,40,
P02,5,154,Response,Kyungdon Joo – UNIST,20,
P02,5,155,Response,AI & Human-Robot Interaction Lab,32,
P02,5,156,Response,iAI KAIST,9,
P02,6,-,Prompt,아 하나 더 궁금한 게 있어 요즘에 데이터센터 들어오잖아? 그건 어떻게 되는거야 ?,46,-
P02,6,1,Response,이 질문은 진짜 중요해.,13,
P02,6,2,Response,"사실 AI 데이터센터가 많이 들어온다는 건 단순히 건물을 짓는다는 뜻이 아니라, AI 산업 전체가 커진다는 신호야.",64,
P02,6,3,Response,"많은 사람들이 데이터센터를 그냥 ""컴퓨터를 모아놓은 건물"" 정도로 생각하는데, 실제로는 AI 시대의 공장(factory) 같은 역할을 한다.",78,
P02,6,4,Response,왜 갑자기 데이터센터를 많이 짓는 걸까?,22,
P02,6,5,Response,예를 들어 GPT 같은 모델을 학습시키려면,23,
P02,6,6,Response,"GPU 50,000개 ↓ 몇 달 동안 계속 학습 ↓ 엄청난 전기 ↓ 엄청난 냉각 ↓ 초고속 네트워크",55,
P02,6,7,Response,이게 모두 필요하다.,11,
P02,6,8,Response,이걸 한 곳에 모아놓은 것이 AI 데이터센터야.,26,
P02,6,9,Response,그래서 한국도 AI 경쟁력을 위해 AI 데이터센터를 대규모로 늘리려 하고 있어.,44,
P02,6,10,Response,정부는 AI 데이터센터를 국가 핵심 인프라로 보고 비수도권까지 확장하는 정책을 추진하고 있어.,52,
P02,6,11,Response,(대한민국 정책브리핑),12,
P02,6,12,Response,그러면 어떤 직업이 생기냐?,15,
P02,6,13,Response,여기서 중요한 건 데이터센터 안에서 일하는 사람보다 데이터센터를 중심으로 생기는 산업이야.,50,
P02,6,14,Response,크게 나누면,6,
P02,6,15,Response,① AI 연구자,8,
P02,6,16,Response,LLM,3,
P02,6,17,Response,Vision,6,
P02,6,18,Response,RL,2,
P02,6,19,Response,Multimodal,10,
P02,6,20,Response,GPU가 많아질수록 연구하기가 훨씬 좋아진다.,25,
P02,6,21,Response,② AI Infrastructure,19,
P02,6,22,Response,이게 앞으로 엄청 커질 분야야.,17,
P02,6,23,Response,예를 들면,5,
P02,6,24,Response,GPU Cluster,11,
P02,6,25,Response,Distributed Training,20,
P02,6,26,Response,CUDA,4,
P02,6,27,Response,Kubernetes,10,
P02,6,28,Response,HPC,3,
P02,6,29,Response,Networking,10,
P02,6,30,Response,OpenAI나 NVIDIA 같은 회사에서는 이런 인력이 정말 중요해.,38,
P02,6,31,Response,③ 데이터센터 운영,10,
P02,6,32,Response,서버,2,
P02,6,33,Response,냉각,2,
P02,6,34,Response,전력,2,
P02,6,35,Response,네트워크,4,
P02,6,36,Response,AI 연구와는 조금 다른 분야다.,18,
P02,6,37,Response,④ 전력/에너지 AI,11,
P02,6,38,Response,이건 앞으로 엄청 커질 가능성이 있다.,21,
P02,6,39,Response,AI 데이터센터는 엄청난 전기를 사용한다.,23,
P02,6,40,Response,그래서,3,
P02,6,41,Response,전력 예측,5,
P02,6,42,Response,에너지 최적화,7,
P02,6,43,Response,냉각 최적화,6,
P02,6,44,Response,같은 AI 연구도 활발하다.,15,
P02,6,45,Response,⑤ 반도체,5,
P02,6,46,Response,AI 데이터센터가 많아질수록,15,
P02,6,47,Response,NVIDIA,6,
P02,6,48,Response,AMD,3,
P02,6,49,Response,SK하이닉스,6,
P02,6,50,Response,삼성전자,4,
P02,6,51,Response,같은 회사도 계속 성장하게 된다.,18,
P02,6,52,Response,그런데 여기서 내가 너에게 추천하고 싶은 분야가 하나 생겼어.,34,
P02,6,53,Response,너는,2,
P02,6,54,Response,AI도 하고 싶고,9,
P02,6,55,Response,현실 문제도 풀고 싶고,12,
P02,6,56,Response,모델 경쟁만 하는 건 조금 고민되고,19,
P02,6,57,Response,라고 했잖아.,7,
P02,6,58,Response,그러면 AI Infrastructure도 한번 알아봤으면 좋겠어.,36,
P02,6,59,Response,예를 들면,5,
P02,6,60,Response,Distributed AI,14,
P02,6,61,Response,AI Systems,10,
P02,6,62,Response,GPU Optimization,16,
P02,6,63,Response,Efficient AI,12,
P02,6,64,Response,AI Compiler,11,
P02,6,65,Response,이런 분야다.,7,
P02,6,66,Response,이 사람들은 LLM을 만드는 사람도 아니고 Robot을 만드는 사람도 아니야.,43,
P02,6,67,Response,대신 LLM이 더 빠르게 돌아가도록 만드는 사람들 이다.,31,
P02,6,68,Response,그리고 울산과도 연결해서 생각해보면,19,
P02,6,69,Response,네가 울산에 관심이 많다고 했잖아.,19,
P02,6,70,Response,"최근에는 울산도 AI 데이터센터 허브로 육성하려는 움직임이 있고, 민간 기업들도 대규모 AI 인프라 구축을 추진하고 있어. (대한민국 정책브리핑) 그러면 앞으로 필요한 사람은",97,
P02,6,71,Response,AI 모델 연구자,9,
P02,6,72,Response,뿐 아니라,5,
P02,6,73,Response,AI Infrastructure,17,
P02,6,74,Response,Manufacturing AI,16,
P02,6,75,Response,Energy AI,9,
P02,6,76,Response,Robot AI,8,
P02,6,77,Response,도 같이 늘어날 가능성이 크다.,17,
P02,6,78,Response,지금까지 너와 이야기하면서 느낀 점,19,
P02,6,79,Response,사실 나는 순수 LLM 연구실보다 더 잘 맞을 수도 있는 분야가 하나 있다고 생각해.,47,
P02,6,80,Response,그게 바로 Physical AI 이야.,21,
P02,6,81,Response,이 용어를 기억해 두면 좋겠어.,17,
P02,6,82,Response,Physical AI는,12,
P02,6,83,Response,Robotics,8,
P02,6,84,Response,Manufacturing,13,
P02,6,85,Response,Autonomous Driving,18,
P02,6,86,Response,Digital Twin,12,
P02,6,87,Response,Embodied AI,11,
P02,6,88,Response,AI + Sensor,11,
P02,6,89,Response,AI + Factory,12,
P02,6,90,Response,를 모두 포함하는 큰 개념이야.,17,
P02,6,91,Response,"쉽게 말하면 ""현실 세계를 이해하고 행동하는 AI""를 만드는 분야라고 보면 된다.",45,
P02,6,92,Response,내 추천 순위 (너 기준),14,
P02,6,93,Response,Physical AI (가장 추천),19,
P02,6,94,Response,Robot Learning / Embodied AI,28,
P02,6,95,Response,Manufacturing AI / Smart Factory,32,
P02,6,96,Response,AI Systems / AI Infrastructure,30,
P02,6,97,Response,Vision-Language-Action(VLA),27,
P02,6,98,Response,Multimodal AI,13,
P02,6,99,Response,Foundation Model 자체 연구,22,
P02,6,100,Response,"이 순위인 이유는, 너는 지금까지 대화에서 ""모델 자체""보다 ""AI가 실제 문제를 어떻게 해결하는가""에 더 큰 관심을 보여왔기 때문이야.",76,
P02,6,101,Response,내가 다음에 해보고 싶은 것,15,
P02,6,102,Response,"다음에는 AI 분야를 ""기술""이 아니라 ""직업"" 기준으로 정리해볼 수 있어.",42,
P02,6,103,Response,"예를 들어,",6,
P02,6,104,Response,AI 모델 연구자,9,
P02,6,105,Response,Physical AI 연구자,15,
P02,6,106,Response,AI Systems 연구자,14,
P02,6,107,Response,Robot AI 연구자,12,
P02,6,108,Response,Manufacturing AI 연구자,20,
P02,6,109,Response,AI Infrastructure 연구자,21,
P02,6,110,Response,"이렇게 비교해서 무슨 일을 하는지, 필요한 역량은 무엇인지, 졸업 후 어떤 회사로 가는지까지 정리해보면, 너에게 가장 맞는 대학원 분야가 훨씬 선명하게 보일 거야.",91,
P02,6,111,Response,Sources:,8,
P02,6,112,Response,AI데이터센터 규제 확 푼다…인허가 절차 대폭 단축 - 정책뉴스 | 뉴스 | 대한민국 정책브리핑,53,
P02,7,-,Prompt,미래에 좀 유먕한 것까지 생각해서 알아봐줘,23,-
P02,7,1,Response,좋아.,3,
P02,7,2,Response,이건 조금 길게 이야기해볼게.,16,
P02,7,3,Response,"나는 단순히 ""지금 핫한 분야""가 아니라 2030~2040년에도 계속 성장할 가능성이 높은 분야 기준으로 생각해봤어.",65,
P02,7,4,Response,그리고 너를 고려해서 (컴퓨터비전 경험 + AI 관심 + 현실 문제 해결 선호) 평가해볼게.,51,
P02,7,5,Response,먼저 AI 산업이 어떻게 변하는지,18,
P02,7,6,Response,AI는 지금 크게 3단계로 가고 있어.,21,
P02,7,7,Response,2015~2023,9,
P02,7,8,Response,Recognition AI 이미지를 보고,22,
P02,7,9,Response,얼굴 인식,5,
P02,7,10,Response,객체 인식,5,
P02,7,11,Response,음성 인식,5,
P02,7,12,Response,하는 시대,5,
P02,7,13,Response,2023~2028,9,
P02,7,14,Response,Generative AI GPT Claude Gemini처럼 생성하는 AI,41,
P02,7,15,Response,2028~,5,
P02,7,16,Response,많은 연구자들이 다음 흐름으로 보는 것은 Physical AI 이다.,38,
P02,7,17,Response,즉 AI가 실제로 행동하는 시대.,18,
P02,7,18,Response,여기에는,4,
P02,7,19,Response,Robot,5,
P02,7,20,Response,Factory,7,
P02,7,21,Response,Vehicle,7,
P02,7,22,Response,Drone,5,
P02,7,23,Response,전부 포함된다.,8,
P02,7,24,Response,앞으로 유망한 분야 TOP7,15,
P02,7,25,Response,1위 Physical AI ⭐⭐⭐⭐⭐⭐⭐,22,
P02,7,26,Response,난 이게 가장 유망하다고 생각해.,18,
P02,7,27,Response,예를 들면,5,
P02,7,28,Response,Robot,5,
P02,7,29,Response,Smart Factory,13,
P02,7,30,Response,Industrial AI,13,
P02,7,31,Response,Embodied AI,11,
P02,7,32,Response,Autonomous System,17,
P02,7,33,Response,전부 포함된다.,8,
P02,7,34,Response,이유는 LLM은 말만 한다.,15,
P02,7,35,Response,하지만 Physical AI는 현실을 움직인다.,26,
P02,7,36,Response,"예를 들면 GPT에게 ""컵 가져와.""라고 하면 Robot은",32,
P02,7,37,Response,컵 찾고,4,
P02,7,38,Response,경로 계획하고,7,
P02,7,39,Response,집고,2,
P02,7,40,Response,옮겨야 한다.,7,
P02,7,41,Response,이게 앞으로 가장 어려운 문제다.,18,
P02,7,42,Response,2위 AI Agent,11,
P02,7,43,Response,엄청 커질 거다.,9,
P02,7,44,Response,Agent는 사람 대신 업무를 한다.,20,
P02,7,45,Response,예를 들면,5,
P02,7,46,Response,코딩,2,
P02,7,47,Response,문서 작성,5,
P02,7,48,Response,일정 관리,5,
P02,7,49,Response,웹 검색,4,
P02,7,50,Response,나중에는 Robot Agent까지 연결된다.,24,
P02,7,51,Response,3위 World Model,14,
P02,7,52,Response,요즘 Meta NVIDIA Tesla OpenAI 전부 하는 분야다.,38,
P02,7,53,Response,AI가 세상을 이해하는 모델이다.,18,
P02,7,54,Response,Robot에도 들어간다.,13,
P02,7,55,Response,자율주행에도 들어간다.,12,
P02,7,56,Response,4위 Multimodal AI,16,
P02,7,57,Response,앞으로는 텍스트만 보는 AI는 없다.,20,
P02,7,58,Response,앞으로는,4,
P02,7,59,Response,영상,2,
P02,7,60,Response,음성,2,
P02,7,61,Response,이미지,3,
P02,7,62,Response,센서,2,
P02,7,63,Response,LiDAR,5,
P02,7,64,Response,전부 같이 본다.,9,
P02,7,65,Response,5위 Scientific AI,16,
P02,7,66,Response,이게 생각보다 엄청 뜬다.,14,
P02,7,67,Response,예를 들면,5,
P02,7,68,Response,배터리,3,
P02,7,69,Response,신약,2,
P02,7,70,Response,재료,2,
P02,7,71,Response,화학,2,
P02,7,72,Response,AI가 과학을 연구한다.,13,
P02,7,73,Response,Google DeepMind도 이쪽에 엄청 투자한다.,29,
P02,7,74,Response,6위 AI Systems,13,
P02,7,75,Response,이 분야를 사람들이 잘 모른다.,17,
P02,7,76,Response,근데 미래는 엄청 밝다.,13,
P02,7,77,Response,예를 들면 GPU 100만 개를 어떻게 학습시키는가.,29,
P02,7,78,Response,CUDA HPC Distributed Training Inference Engine 전부 여기에 들어간다.,59,
P02,7,79,Response,7위 Manufacturing AI,19,
P02,7,80,Response,이건 한국에서 엄청 강하다.,15,
P02,7,81,Response,예를 들면 현대 삼성 LG SK 포스코 전부 AI를 넣고 있다.,35,
P02,7,82,Response,내가 추천하지 않는 분야,13,
P02,7,83,Response,1.,2,
P02,7,84,Response,LLM Architecture만 하는 연구 예를 들면 Transformer 개선 Attention 개선 MoE 개선 이런 연구.,71,
P02,7,85,Response,이건 GPU가 엄청 있어야 한다.,18,
P02,7,86,Response,그리고 OpenAI Google Meta같은 기업과 경쟁하게 된다.,37,
P02,7,87,Response,국내 대학에서는 쉽지 않다.,15,
P02,7,88,Response,2.,2,
P02,7,89,Response,Benchmark만 올리는 연구 예를 들면 ImageNet +0.5% COCO +0.3% 이런 연구.,56,
P02,7,90,Response,예전보다 영향력이 줄어드는 추세다.,19,
P02,7,91,Response,너라면?,4,
P02,7,92,Response,내가 너라면 이렇게 간다.,14,
P02,7,93,Response,1순위,3,
P02,7,94,Response,Physical AI ↓ Robot ↓ Manufacturing ↓ Vision ↓ LLM ↓ RL,55,
P02,7,95,Response,2순위,3,
P02,7,96,Response,AI Systems ↓ GPU ↓ Data Center ↓ Distributed AI,47,
P02,7,97,Response,3순위,3,
P02,7,98,Response,Scientific AI ↓ Battery ↓ Material ↓ Simulation,47,
P02,7,99,Response,그리고 내가 하나 발견한 게 있어.,19,
P02,7,100,Response,"너는 AI를 좋아하는데 사실 ""AI를 위한 AI"" 보다는 ""AI를 이용해서 문제를 푸는 AI""를 더 좋아하는 것 같아.",66,
P02,7,101,Response,예를 들면 너는 딥페이크를 연구하면서도 모델보다 왜 일반화가 안 되는지 왜 Reflection을 쓰는지 이런 질문을 많이 했잖아.,72,
P02,7,102,Response,이건 응용 AI 연구자가 가지는 특징이야.,23,
P02,7,103,Response,마지막으로 하나만 더 이야기할게.,18,
P02,7,104,Response,나는 2035년쯤에는 'AI 연구자'라는 직함보다 '도메인+AI 연구자'가 훨씬 중요해질 가능성이 크다고 봐.,61,
P02,7,105,Response,"예를 들어,",6,
P02,7,106,Response,Robot AI Engineer,17,
P02,7,107,Response,Manufacturing AI Scientist,26,
P02,7,108,Response,Scientific AI Researcher,24,
P02,7,109,Response,Medical AI Scientist,20,
P02,7,110,Response,Autonomous Driving AI Engineer,30,
P02,7,111,Response,Energy AI Researcher,20,
P02,7,112,Response,처럼 AI 기술과 특정 산업을 함께 이해하는 사람의 가치가 더 높아질 수 있어.,44,
P02,7,113,Response,그래서 너에게는 이 순서를 추천하고 싶어.,23,
P02,7,114,Response,순위 / 분야 / 미래성 / 너와의 적합도,23,
P02,7,115,Response,"🥇 1 / Physical AI (Embodied AI, Robot AI, Industrial AI) / ⭐⭐⭐⭐⭐ / ⭐⭐⭐⭐⭐",72,
P02,7,116,Response,🥈 2 / Manufacturing AI / Smart Factory / ⭐⭐⭐⭐⭐ / ⭐⭐⭐⭐⭐,54,
P02,7,117,Response,🥉 3 / AI Systems / AI Infrastructure / ⭐⭐⭐⭐⭐ / ⭐⭐⭐⭐☆,52,
P02,7,118,Response,4 / Multimodal AI / ⭐⭐⭐⭐⭐ / ⭐⭐⭐⭐☆,33,
P02,7,119,Response,"5 / Scientific AI (Battery, Material, Chemistry) / ⭐⭐⭐⭐☆ / ⭐⭐⭐⭐☆",64,
P02,7,120,Response,6 / Autonomous Driving AI / ⭐⭐⭐⭐☆ / ⭐⭐⭐⭐☆,41,
P02,7,121,Response,7 / Foundation Model 자체 연구 / ⭐⭐⭐⭐☆ / ⭐⭐⭐☆☆,42,
P02,7,122,Response,한 가지 덧붙이면,9,
P02,7,123,Response,미래를 예측하는 건 누구도 확실히 할 수는 없어.,27,
P02,7,124,Response,"하지만 최근 몇 년간의 흐름을 보면 AI가 텍스트에서 현실 세계(로봇, 공장, 차량, 과학)로 확장되는 방향은 여러 기업과 연구기관이 공통적으로 투자하는 영역이야.",91,
P02,7,125,Response,"그리고 다음에는 정말 실용적으로, ""국내 AI 대학원 연구실 100개 정도를 전부 조사해서""",51,
P02,7,126,Response,🔥 앞으로 10년 유망한 연구실,17,
P02,7,127,Response,💰 취업이 잘 되는 연구실,14,
P02,7,128,Response,📈 논문가 잘 나오는 연구실,15,
P02,7,129,Response,🤖 Robot AI,10,
P02,7,130,Response,🏭 Manufacturing AI,18,
P02,7,131,Response,⚡ AI Systems,12,
P02,7,132,Response,🧪 Scientific AI,15,
P02,7,133,Response,이렇게 분야별 랭킹과 교수님 추천까지 정리해줄게.,27,
P02,7,134,Response,이 정도까지 보면 컨택 대상을 정하는 데 훨씬 도움이 될 거야.,35,
P02,8,-,Prompt,음 정리해줘 그리고 어떤 걸 준비하면 좋을 지 알려줄래 ?,32,-
P02,8,1,Response,좋아.,3,
P02,8,2,Response,"지금까지 이야기한 내용을 바탕으로 ""너를 기준으로"" 정리해볼게.",35,
P02,8,3,Response,"내 목표는 단순히 유행하는 분야를 추천하는 게 아니라, 2년 후 대학원 졸업 + 5~10년 후 커리어까지 고려한 선택을 하는 거야.",73,
P02,8,4,Response,"먼저, 너를 분석해보면",12,
P02,8,5,Response,강점,2,
P02,8,6,Response,Computer Vision 연구 경험,21,
P02,8,7,Response,PyTorch 사용 경험,13,
P02,8,8,Response,논문 구현 경험,8,
P02,8,9,Response,딥페이크 검출 연구,10,
P02,8,10,Response,연구 자체를 좋아함,10,
P02,8,11,Response,성향,2,
P02,8,12,Response,"내가 가장 크게 느낀 건 ""모델보다 문제를 해결하는 것이 재미있는 사람"" 이라는 거야.",48,
P02,8,13,Response,예를 들어 너는,8,
P02,8,14,Response,"""왜 이 모델을 쓰는가?""",14,
P02,8,15,Response,"""실제로 어디에 적용되는가?""",16,
P02,8,16,Response,"""산업에서는 어떻게 쓰이는가?""",17,
P02,8,17,Response,이런 질문을 많이 했어.,13,
P02,8,18,Response,"반면 ""Attention을 어떻게 바꿀까?"" 이런 질문은 거의 안 했지.",40,
P02,8,19,Response,이게 꽤 중요한 차이야.,13,
P02,8,20,Response,그래서 나는 이런 분야를 추천해.,18,
P02,8,21,Response,🥇 1위 Physical AI (가장 추천),24,
P02,8,22,Response,이건 하나의 분야라기보다 큰 흐름이야.,21,
P02,8,23,Response,여기 안에는,6,
P02,8,24,Response,Robotics,8,
P02,8,25,Response,Manufacturing,13,
P02,8,26,Response,Smart Factory,13,
P02,8,27,Response,Autonomous Driving,18,
P02,8,28,Response,Drone,5,
P02,8,29,Response,Digital Twin,12,
P02,8,30,Response,이 전부 포함된다.,10,
P02,8,31,Response,"여기서는 AI가 ""현실을 이해하고 행동""한다.",25,
P02,8,32,Response,🥈 2위 Manufacturing AI,21,
P02,8,33,Response,생각보다 엄청 유망하다.,13,
P02,8,34,Response,예를 들면 현대 삼성 LG SK 포스코 HD현대 두산 전부 AI를 넣고 있다.,43,
P02,8,35,Response,예를 들면,5,
P02,8,36,Response,불량 검사,5,
P02,8,37,Response,예지보전,4,
P02,8,38,Response,공정 최적화,6,
P02,8,39,Response,Robot,5,
P02,8,40,Response,Vision,6,
P02,8,41,Response,LLM,3,
P02,8,42,Response,전부 사용한다.,8,
P02,8,43,Response,한국에서는 앞으로도 수요가 클 가능성이 높아.,25,
P02,8,44,Response,🥉 3위 Robot Learning,19,
P02,8,45,Response,이건 로봇팔 연구만 하는 게 아니다.,20,
P02,8,46,Response,요즘은,3,
P02,8,47,Response,Vision,6,
P02,8,48,Response,LLM,3,
P02,8,49,Response,VLA,3,
P02,8,50,Response,Diffusion Policy,16,
P02,8,51,Response,RL,2,
P02,8,52,Response,전부 같이 한다.,9,
P02,8,53,Response,4위 AI Systems,13,
P02,8,54,Response,이건 요즘 엄청 뜨고 있다.,15,
P02,8,55,Response,GPU CUDA Inference Serving Data Center Distributed AI 이런 분야다.,61,
P02,8,56,Response,AI를 더 빠르게 만드는 사람들이다.,20,
P02,8,57,Response,5위 Scientific AI,16,
P02,8,58,Response,앞으로 계속 커질 것이다.,14,
P02,8,59,Response,예를 들면,5,
P02,8,60,Response,Battery,7,
P02,8,61,Response,Material,8,
P02,8,62,Response,Chemistry,9,
P02,8,63,Response,Physics,7,
P02,8,64,Response,AI를 이용해서 새로운 과학을 연구한다.,22,
P02,8,65,Response,내가 추천하지 않는 건,12,
P02,8,66,Response,"""모델만 연구하는 연구실""",14,
P02,8,67,Response,"예를 들면 Transformer 개선 Attention 개선 Benchmark 경쟁 이런 곳은 흥미가 맞는 사람에게는 최고지만, 너는 조금 지칠 수도 있다고 생각해.",92,
P02,8,68,Response,대학원에서 무엇을 준비해야 하나?,18,
P02,8,69,Response,여기부터가 진짜 중요해.,13,
P02,8,70,Response,"사실 연구실에서는 학생에게 ""이걸 이미 할 줄 아는가?""보다 ""빨리 배울 수 있는가?""를 더 많이 본다.",58,
P02,8,71,Response,그래도 준비하면 큰 도움이 되는 것들을 정리해볼게.,28,
P02,8,72,Response,1. 수학 ⭐⭐⭐⭐⭐,11,
P02,8,73,Response,AI를 오래 하려면 꼭 필요해.,17,
P02,8,74,Response,추천,2,
P02,8,75,Response,선형대수,4,
P02,8,76,Response,확률,2,
P02,8,77,Response,최적화,3,
P02,8,78,Response,미분,2,
P02,8,79,Response,이 네 개가 가장 중요해.,14,
P02,8,80,Response,2. PyTorch ⭐⭐⭐⭐⭐,16,
P02,8,81,Response,이미 하고 있으니까 더 깊게 가면 된다.,22,
P02,8,82,Response,추천,2,
P02,8,83,Response,Lightning,9,
P02,8,84,Response,Distributed Training,20,
P02,8,85,Response,Mixed Precision,15,
P02,8,86,Response,Multi-GPU,9,
P02,8,87,Response,3. Computer Vision ⭐⭐⭐⭐⭐,24,
P02,8,88,Response,이건 계속 가져가자.,11,
P02,8,89,Response,추천,2,
P02,8,90,Response,Detection,9,
P02,8,91,Response,Segmentation,12,
P02,8,92,Response,3D Vision,9,
P02,8,93,Response,Video,5,
P02,8,94,Response,4. LLM ⭐⭐⭐⭐☆,12,
P02,8,95,Response,LLM을 새로 만드는 것보다 활용하는 법을 배우면 된다.,31,
P02,8,96,Response,예를 들면,5,
P02,8,97,Response,HuggingFace,11,
P02,8,98,Response,LoRA,4,
P02,8,99,Response,RAG,3,
P02,8,100,Response,Agent,5,
P02,8,101,Response,5. Robotics ⭐⭐⭐⭐☆,17,
P02,8,102,Response,만약 로봇을 간다면 추천,13,
P02,8,103,Response,ROS2,4,
P02,8,104,Response,Mujoco,6,
P02,8,105,Response,Isaac Sim,9,
P02,8,106,Response,6. 3D ⭐⭐⭐⭐☆,11,
P02,8,107,Response,앞으로 3D는 엄청 중요해질 것이다.,20,
P02,8,108,Response,추천,2,
P02,8,109,Response,Point Cloud,11,
P02,8,110,Response,NeRF,4,
P02,8,111,Response,Gaussian Splatting,18,
P02,8,112,Response,SLAM,4,
P02,8,113,Response,7. 강화학습 ⭐⭐⭐⭐☆,13,
P02,8,114,Response,기본만 알아도 된다.,11,
P02,8,115,Response,예를 들면,5,
P02,8,116,Response,PPO,3,
P02,8,117,Response,SAC,3,
P02,8,118,Response,DQN,3,
P02,8,119,Response,앞으로 1년 로드맵,10,
P02,8,120,Response,1단계 (지금~3개월),12,
P02,8,121,Response,AI 논문를 많이 읽기,12,
P02,8,122,Response,PyTorch 심화,10,
P02,8,123,Response,LLM 사용법,7,
P02,8,124,Response,CV 계속 공부,8,
P02,8,125,Response,2단계,3,
P02,8,126,Response,관심 분야 하나 선택 예를 들면 Robot Learning 그러면 ROS Isaac Mujoco 공부,56,
P02,8,127,Response,3단계,3,
P02,8,128,Response,프로젝트 예를 들면 Vision + Robot 또는 Vision + LLM,41,
