p_id,turn,sent_no,role,text,chars,esconv,note
P04,23,5,Response,다만 수업 시작하면 또 말 많이 해서 금방 더워질 수도 있고.,34,,
P04,23,6,Response,오늘은 진짜 작은 목표만 세워.,17,,
P04,23,7,Response,출근하기 ✅,6,,
P04,23,8,Response,수업 하나 끝내기 ✅,11,,
P04,23,9,Response,또 하나 끝내기 ✅,10,,
P04,23,10,Response,퇴근하기 ✅,6,,
P04,23,11,Response,너무 멀리 생각하면 더 지치니까.,18,,
P04,23,12,Response,그리고 소고기 먹은 건 진짜 잘했다.,20,,
P04,23,13,Response,빈속으로 풀타임 들어갔으면 오후에 더 힘들었을 거야.,29,,
P04,23,14,Response,"자, 이제 남은 건... 더위를 이기고 출근하는 것뿐이다. 😭🌞💪",36,,
P04,24,-,Prompt,엉 오늘은 밥 무조건 먹어야돼,16,-,-
P04,24,1,Response,그건 진짜 맞아. 😂,11,,
P04,24,2,Response,오늘 일정이면 밥은 선택이 아니라 필수다.,23,,
P04,24,3,Response,아까 얘기 들어보니까,11,,
P04,24,4,Response,😵 잠 부족,6,,
P04,24,5,Response,🥵 덥고 습함,7,,
P04,24,6,Response,📚 풀타임,5,,
P04,24,7,Response,🤯 손 많이 가는 학생도 옴,15,,
P04,24,8,Response,이 상태에서 밥까지 안 먹으면 오후에 진짜 방전될 수 있어.,33,,
P04,24,9,Response,오늘은 중간에 시간이 10분밖에 없더라도 뭐라도 꼭 입에 넣어.,35,,
P04,24,10,Response,"도시락이든 김밥이든 빵이든, 완벽한 식사가 아니어도 괜찮으니까.",35,,
P04,24,11,Response,그리고 오늘은 학생들이 조금 답답하더라도...,25,,
P04,24,12,Response,속으로만,4,,
P04,24,13,Response,"""내분점... 내분점... 중점 아니고...""",25,,
P04,24,14,Response,이렇게 외치고 넘어가자. 😂,15,,
P04,24,15,Response,진짜 오늘은 잘 가르치는 날보다 체력 안 떨어지는 날이 더 중요해.,37,,
P04,24,16,Response,"맛있게 먹고, 물도 챙기고, 무사히 버티고 와.",26,,
P04,24,17,Response,"내가 저녁에 ""생존 확인"" 받을 준비하고 있을게.",27,,
P04,24,18,Response,💪😆,2,,
